ID,ASSET,LATITUDE,LONGITUDE,TIME,SPEED,HEADING,REASONS,DISTANCE_TRAVELED,ODOMETER,LOADTS,REASONS_TEXT,ID_HAM_PVMNT_PLYGN,PPOLYLABEL,STREETFROM,STREETTO,ASSETNHOOD
7517,166,39.125255,-84.481321,10/26/2020 08:02:26 AM,0.0,E,9,0.4,16585.5,10/26/2020 08:02:29 AM,Motion Stop,S-HAM05625,E MCMILLAN ST,BELL PL,WOODBURN AV,EAST WALNUT HILLS
7518,315,39.147969,-84.548418,10/26/2020 07:59:33 AM,0.0,N,9,0,49985.6,10/26/2020 07:59:36 AM,Motion Stop,,,,,
7519,483,39.11031,-84.517415,10/26/2020 07:59:04 AM,0.0,NEE,9,0.3,5736.5,10/26/2020 07:59:07 AM,Motion Stop,S-HAM08996,W 14TH ST,RACE ST,COMERS AL,OVER-THE-RHINE
7520,300,39.10352,-84.553788,10/26/2020 08:08:03 AM,0.0,N,9,0.1,48713.2,10/26/2020 08:08:07 AM,Motion Stop,S-HAM01675,STATE AV,STORRS ST,STAEBLER ST,LOWER PRICE HILL
7521,215,39.218968,-84.585835,10/26/2020 07:58:06 AM,0.0,N,9,2.1,92848.1,10/26/2020 07:58:09 AM,Motion Stop,S-HAM23666,COLERAIN RD,SHELDON AV,LINA PL,
7522,445,39.120474,-84.587191,10/26/2020 07:57:51 AM,34.8,SW,11,0.9,17510,10/26/2020 07:58:31 AM,Standard Event,S-HAM32351,GUERLEY RD,DUNHAM WY,TUXWORTH AV,WEST PRICE HILL
7523,319,39.123813,-84.502456,10/26/2020 08:00:33 AM,7.3,E,10,0.2,31157.1,10/26/2020 08:00:34 AM,Motion Start,S-HAM07921,HELEN ST,HIGHLAND AV,BURNET AV,MOUNT AUBURN
7524,484,39.111916,-84.596115,10/26/2020 08:09:28 AM,5.3,W,10,0.1,5477,10/26/2020 08:09:30 AM,Motion Start,S-HAM02234,DALE AV,LOCKMAN AV,OVERLOOK AV,WEST PRICE HILL
7525,315,39.149025,-84.547469,10/26/2020 08:03:46 AM,0.0,E,9,0.6,49986.2,10/26/2020 08:03:49 AM,Motion Stop,S-HAM21878,MILLCREEK RD,LLEWELLYN ST,GERINGER ST,SOUTH CUMMINSVILLE
7526,383,39.12765,-84.573716,10/26/2020 08:05:27 AM,0.0,W,9,2.3,32330.1,10/26/2020 08:05:30 AM,Motion Stop,S-HAM02949,QUEEN CITY AV,TILLIE AV,WYOMING AV,SOUTH FAIRMOUNT
7527,245,39.112595,-84.692682,10/26/2020 08:07:54 AM,0.0,SSE,9,1.3,78663,10/26/2020 08:07:57 AM,Motion Stop,S-HAM00206,GRACELY DR,MONITOR AV,THELMA AV,SAYLER PARK
7528,438,39.108096,-84.496898,10/26/2020 08:01:33 AM,0.0,N,9,0,21773.5,10/26/2020 08:01:33 AM,Motion Stop,S-HAM08645,BELVEDERE ST,PAVILION ST,HATCH ST,MOUNT ADAMS
7529,144,39.112012,-84.578856,10/26/2020 08:05:06 AM,0.0,E,9,0.3,138091.4,10/26/2020 08:05:09 AM,Motion Stop,S-HAM02212,VINCENT AV,ACADEMY AV,REGINA AV,WEST PRICE HILL
7530,300,39.1032,-84.552899,10/26/2020 08:04:14 AM,5.9,NWW,10,0,48713.1,10/26/2020 08:04:17 AM,Motion Start,S-HAM08750,STORRS ST,DESALEARS AL,NEAVE ST,LOWER PRICE HILL
7531,481,39.103149,-84.564929,10/26/2020 08:09:04 AM,0.0,S,9,0.1,5431.2,10/26/2020 08:09:05 AM,Motion Stop,S-HAM02357,PURCELL AV,BASSETT RD,PHILLIPS AV,EAST PRICE HILL
7532,134,39.109241,-84.588182,10/26/2020 08:06:34 AM,4.8,S,10,0,531,10/26/2020 08:06:37 AM,Motion Start,S-HAM03337,RUTLEDGE AV,ST WILLIAMS AV,JAMESTOWN ST,WEST PRICE HILL
7533,144,39.11005,-84.581916,10/26/2020 07:58:14 AM,4.0,SW,10,0.2,138090.9,10/26/2020 07:58:17 AM,Motion Start,S-HAM03308,GILSEY AV,ST LAWRENCE AV,WEBER LN,WEST PRICE HILL
7534,374,39.126479,-84.545621,10/26/2020 07:59:34 AM,14.1,SSW,11,1.4,32630,10/26/2020 07:59:56 AM,Standard Event,S-HAM08128,BEEKMAN ST,STATE AV,TREMONT ST,SOUTH FAIRMOUNT
7535,315,39.152657,-84.54249,10/26/2020 08:05:00 AM,0.0,NE,9,0.6,49986.2,10/26/2020 08:05:02 AM,Motion Stop,S-HAM28173,MILLCREEK RD,HAROLD AL,SPRING GROVE AV,CAMP WASHINGTON
7536,487,39.137212,-84.541821,10/26/2020 08:03:28 AM,32.9,S,11,1.2,1342.2,10/26/2020 08:04:41 AM,Standard Event,S-HAM25556,SPRING GROVE AV,MEEKER ST,AVON PL,CAMP WASHINGTON
7537,484,39.112557,-84.595649,10/26/2020 08:00:10 AM,0.0,S,9,0,5476.9,10/26/2020 08:00:11 AM,Motion Stop,S-HAM02420,LOCKMAN AV,DALE AV,HIGHRIDGE AV,WEST PRICE HILL
7538,153,39.147671,-84.548711,10/26/2020 08:01:48 AM,0.0,NNE,9,0.1,138224.9,10/26/2020 08:01:51 AM,Motion Stop,,,,,
7539,210,39.114492,-84.58355,10/26/2020 07:58:47 AM,5.5,S,11,0.3,104665.4,10/26/2020 07:58:52 AM,Standard Event,S-HAM02083,SLIKER AV,GLENWAY AV,W LIBERTY ST,WEST PRICE HILL
7540,262,39.148296,-84.547612,10/26/2020 08:08:09 AM,5.2,NNW,"12,1",0,60945.3,10/26/2020 08:08:13 AM,,,,,,
7541,457,39.07742,-84.624605,10/26/2020 08:06:16 AM,51.2,W,12,0.2,5301.1,10/26/2020 08:06:19 AM,Power On,S-HAM17691,RIVER RD,ANDERSON FERRY RD,CATHCART ST,RIVERSIDE
7542,298,39.124028,-84.465315,10/26/2020 07:58:20 AM,39.6,E,11,0,25158.6,10/26/2020 08:01:17 AM,Standard Event,S-HAM19372,RIVERSIDE DR,COLLINS AV,BAYOU ST,EAST END
7543,371,39.12022,-84.536497,10/26/2020 08:01:57 AM,32.9,S,11,0.6,30722.5,10/26/2020 08:02:34 AM,Standard Event,I-GJ12973298,BANK ST & DALTON AV & SPRING GROVE AV,,,WEST END
7544,315,39.147969,-84.548418,10/26/2020 07:59:49 AM,5.0,N,10,0,49985.6,10/26/2020 07:59:52 AM,Motion Start,,,,,
7545,450,39.078544,-84.599737,10/26/2020 08:07:05 AM,9.6,W,10,0,18178.4,10/26/2020 08:07:12 AM,Motion Start,S-HAM09839,HILLSIDE AV,CLYDE ST,MCGINNIS AV,RIVERSIDE
7546,369,39.122817,-84.536206,10/26/2020 07:56:33 AM,41.0,S,11,0,81044.8,10/26/2020 07:57:00 AM,Standard Event,S-HAM27446,SPRING GROVE AV,BANK ST,HARRISON AV,WEST END
7547,115,39.114225,-84.579276,10/26/2020 07:56:54 AM,2.4,NE,10,0,56593.1,10/26/2020 07:56:56 AM,Motion Start,I-GJ09293223,GLENWAY AV & 1ST AV,,,WEST PRICE HILL
7548,24,39.159191,-84.405552,10/26/2020 08:08:44 AM,26.9,SW,11,0.2,81881.9,10/26/2020 08:10:17 AM,Standard Event,I-GJ24173764,HERRINGBONE DR & RED BANK EXWY,,,MADISONVILLE
7549,369,39.103918,-84.513804,10/26/2020 08:07:12 AM,11.2,E,10,0,81047.9,10/26/2020 08:07:14 AM,Motion Start,S-HAM08954,VINE ST,W 7TH ST,W ONEIDIA AL,CBD/RIVERFRONT
7550,166,39.125832,-84.484603,10/26/2020 08:10:48 AM,0.0,S,9,0.6,16586.1,10/26/2020 08:10:51 AM,Motion Stop,S-HAM05984,VICTORY PKWY,E MCMILLAN ST,WILLIAM H TAFT RD,EAST WALNUT HILLS
7551,250,39.12655,-84.535973,10/26/2020 07:55:21 AM,34.8,S,11,1.6,103963.4,10/26/2020 07:56:09 AM,Standard Event,S-HAM27376,SPRING GROVE AV,BUCK ST,DRAPER ST,CAMP WASHINGTON
7552,317,39.108324,-84.592998,10/26/2020 08:06:40 AM,5.1,NW,10,0,36026.6,10/26/2020 08:07:13 AM,Motion Start,S-HAM03367,W 8TH ST,SCHIFF AV,HERMOSA AV,WEST PRICE HILL
7553,399,39.127634,-84.56535,10/26/2020 07:59:08 AM,8.0,NWW,10,0.5,33826.4,10/26/2020 07:59:10 AM,Motion Start,I-GJ10453376,RICHTER ST & WILLIAMS ST & QUEEN CITY AV,,,SOUTH FAIRMOUNT
7554,134,39.110455,-84.586626,10/26/2020 08:00:34 AM,5.9,N,10,0.4,530.6,10/26/2020 08:00:36 AM,Motion Start,S-HAM38996,FISK AV,TERM S OF ST LAWRENCE AV,ST LAWRENCE AV,WEST PRICE HILL
7555,215,39.240225,-84.593625,10/26/2020 08:03:12 AM,40.3,NNW,11,1.1,92849.6,10/26/2020 08:04:55 AM,Standard Event,S-HAM23714,COLERAIN RD,ROUND TOP RD,COMMONS CIR,
7556,210,39.114433,-84.583571,10/26/2020 07:59:35 AM,3.9,SSW,10,0.3,104665.4,10/26/2020 07:59:38 AM,Motion Start,I-GJ08923225,GLENWAY AV & SLIKER AV,,,WEST PRICE HILL
7557,369,39.119524,-84.53134,10/26/2020 07:58:46 AM,0.0,E,9,0.6,81045.4,10/26/2020 07:58:49 AM,Motion Stop,S-HAM08265,BANK ST,FREEMAN AV,KIMPEL AL,WEST END
7558,245,39.113517,-84.693324,10/26/2020 08:00:22 AM,24.2,NNW,11,0.1,78660.2,10/26/2020 08:02:21 AM,Standard Event,I-FJ99423190,GRACELY DR & THELMA AV,,,SAYLER PARK
7559,93,39.118499,-84.506252,10/26/2020 07:59:31 AM,5.3,SEE,10,1.2,16454.3,10/26/2020 07:59:33 AM,Motion Start,S-HAM26100,BODMANN AV,ESTELLE ST,YOUNG ST,MOUNT AUBURN
7560,134,39.109753,-84.588053,10/26/2020 08:05:18 AM,12.1,S,11,0.3,530.9,10/26/2020 08:05:28 AM,Standard Event,I-GJ08553173,JAMESTOWN ST & RUTLEDGE AV,,,WEST PRICE HILL
7561,245,39.127819,-84.705037,10/26/2020 08:03:14 AM,13.8,N,11,1.2,78661.4,10/26/2020 08:03:50 AM,Standard Event,S-HAM11721,GRACELY DR,WYNNE PL,LOWLAND RD,SAYLER PARK
7562,315,39.155477,-84.540677,10/26/2020 08:10:55 AM,8.1,SWW,10,0.6,49987.4,10/26/2020 08:10:55 AM,Motion Start,I-GJ12503689,SPRING GROVE AV & ELMORE ST & WILLIAM P DOOLEY BYPS & ELMORE CT,,,NORTHSIDE
7563,153,39.146967,-84.550273,10/26/2020 08:05:31 AM,21.5,W,11,0.4,138225.2,10/26/2020 08:05:47 AM,Standard Event,S-HAM21885,MILLCREEK RD,BEEKMAN ST,LLEWELLYN ST,MILLVALE
7564,315,39.148857,-84.545356,10/26/2020 08:04:16 AM,24.2,E,11,0.6,49986.2,10/26/2020 08:05:02 AM,Standard Event,S-HAM21878,MILLCREEK RD,LLEWELLYN ST,GERINGER ST,SOUTH CUMMINSVILLE
7565,487,39.13249,-84.53553,10/26/2020 08:05:58 AM,0.0,S,9,1.9,1342.8,10/26/2020 08:05:59 AM,Motion Stop,S-HAM25542,COLERAIN AV,MARSHALL AV,BADER ST,CAMP WASHINGTON
7566,374,39.118084,-84.5916,10/26/2020 08:07:47 AM,26.1,W,11,1.1,32632.9,10/26/2020 08:07:58 AM,Standard Event,S-HAM32351,GUERLEY RD,DUNHAM WY,TUXWORTH AV,WEST PRICE HILL
7567,215,39.252724,-84.598619,10/26/2020 08:04:52 AM,0.0,NNW,9,2,92850.5,10/26/2020 08:04:55 AM,Motion Stop,S-HAM35242,COLERAIN RD,REDSKIN DR,COLERAIN RD TO I-275 EB RAMP,
7568,245,39.114345,-84.689312,10/26/2020 07:58:19 AM,0.0,SWW,9,0.7,78659.9,10/26/2020 07:58:22 AM,Motion Stop,S-HAM11152,MONITOR AV,HOME CITY AV,HILLSIDE AV,SAYLER PARK
7569,127,39.148089,-84.547875,10/26/2020 08:09:43 AM,3.9,S,10,0,115136.8,10/26/2020 08:09:45 AM,Motion Start,,,,,
7570,334,39.095471,-84.512017,10/26/2020 08:01:34 AM,20.3,NEE,11,0.1,23906,10/26/2020 08:03:42 AM,Standard Event,S-HAM56245,W MEHRING WY,E MEHRING WY,ELM ST,CBD/RIVERFRONT
7571,450,39.081109,-84.594148,10/26/2020 07:58:46 AM,0.0,W,9,0.2,18178,10/26/2020 07:58:49 AM,Motion Stop,S-HAM03156,HILLSIDE AV,BAURICHTER ST,CLYDE ST,RIVERSIDE
7572,154,39.108706,-84.567387,10/26/2020 08:01:34 AM,0.0,N,9,0,79223.1,10/26/2020 08:01:35 AM,Motion Stop,S-HAM02436,WOODLAWN AV,OSAGE AV,KENSINGTON PL,EAST PRICE HILL
7573,24,39.15991,-84.404438,10/26/2020 08:08:26 AM,5.1,NW,10,0.2,81881.8,10/26/2020 08:08:30 AM,Motion Start,I-GJ24253774,RED BANK EXWY & RED BANK RD,,,MADISONVILLE
7574,391,39.117361,-84.510443,10/26/2020 08:05:25 AM,4.3,S,10,0.3,31046,10/26/2020 08:05:28 AM,Motion Start,S-HAM20379,SYCAMORE ST,DORSEY ST,ALMA ST,MOUNT AUBURN
7575,115,39.115928,-84.580029,10/26/2020 08:07:32 AM,5.1,N,10,0,56593.3,10/26/2020 08:07:35 AM,Motion Start,S-HAM02103,ILIFF AV,PANTHER CT,W LIBERTY ST,WEST PRICE HILL
7576,464,39.151628,-84.542246,10/26/2020 08:07:36 AM,13.7,E,11,0,7638.5,10/26/2020 08:07:41 AM,Standard Event,I-GJ12393648,SPRING GROVE AV & RALSTON AV,,,CAMP WASHINGTON
7577,241,39.120304,-84.560196,10/26/2020 08:03:30 AM,0.0,NNE,9,0.2,54207.4,10/26/2020 08:03:33 AM,Motion Stop,S-HAM39386,PATRICK DR,MICKEY AV,TERM N OF MICKEY AV,EAST PRICE HILL
7578,319,39.125191,-84.502944,10/26/2020 07:57:38 AM,0.0,SE,9,0.1,31157,10/26/2020 07:57:39 AM,Motion Stop,I-GJ15853364,CUMBERLAND ST & KINSEY AV,,,MOUNT AUBURN
7579,480,39.112271,-84.577382,10/26/2020 07:59:35 AM,0.0,N,9,0.1,5522.8,10/26/2020 07:59:39 AM,Motion Stop,S-HAM02095,BEECH AV,VINCENT AV,GLENWAY AV,WEST PRICE HILL
7580,158,39.110222,-84.572497,10/26/2020 08:03:38 AM,0.0,S,9,0.2,136376.9,10/26/2020 08:03:40 AM,Motion Stop,S-HAM01936,ENRIGHT AV,VAN VEY ST,ST LAWRENCE AV,EAST PRICE HILL
7581,158,39.11405,-84.577766,10/26/2020 08:07:09 AM,30.0,W,11,0.4,136377.7,10/26/2020 08:07:49 AM,Standard Event,S-HAM02467,GLENWAY AV,BEECH AV,MANSS AV,WEST PRICE HILL
7582,464,39.156998,-84.540579,10/26/2020 08:08:53 AM,28.0,NNE,11,0.6,7639.1,10/26/2020 08:09:13 AM,Standard Event,S-HAM29470,SPRING GROVE AV,POWERS ST,COOPER ST,NORTHSIDE
7583,158,39.114274,-84.580942,10/26/2020 08:07:28 AM,18.7,W,11,0.6,136377.9,10/26/2020 08:07:49 AM,Standard Event,S-HAM02463,GLENWAY AV,PANTHER CT,GILSEY AV,WEST PRICE HILL
7584,466,39.151677,-84.542178,10/26/2020 08:07:46 AM,3.1,NEE,10,0,6418.8,10/26/2020 08:07:49 AM,Motion Start,I-GJ12393648,SPRING GROVE AV & RALSTON AV,,,CAMP WASHINGTON
7585,134,39.11204,-84.587708,10/26/2020 08:02:35 AM,0.0,SSW,9,0.2,530.8,10/26/2020 08:02:38 AM,Motion Stop,S-HAM02122,RUTLEDGE AV,ST LAWRENCE AV,GLENWAY AV,WEST PRICE HILL
7586,262,39.147931,-84.548598,10/26/2020 08:08:43 AM,8.2,SSW,11,0.1,60945.3,10/26/2020 08:09:19 AM,Standard Event,,,,,
7587,449,39.126373,-84.525845,10/26/2020 08:00:43 AM,8.9,W,11,0,16498.4,10/26/2020 08:01:37 AM,Standard Event,S-HAM20033,ADA ST,RAVINE ST,FAIRVIEW AV,CUF
7588,391,39.116645,-84.512594,10/26/2020 07:57:39 AM,0.0,SE,9,0,31045.8,10/26/2020 07:57:42 AM,Motion Stop,S-HAM38554,GOETHE ST,TERM NW OF GOETHE ST SPLIT,MAIN ST,MOUNT AUBURN
7589,224,39.099964,-84.566762,10/26/2020 08:01:14 AM,33.0,N,11,0.3,36593.2,10/26/2020 08:03:51 AM,Standard Event,S-HAM02534,ELBERON AV,PICA ST,BASSETT RD,EAST PRICE HILL
7590,25,39.145855,-84.541488,10/26/2020 08:00:44 AM,36.5,S,11,0.4,88982.9,10/26/2020 08:01:37 AM,Standard Event,S-HAM21979,SPRING GROVE AV,ARLINGTON ST,BRASHEARS ST,CAMP WASHINGTON
7591,481,39.103954,-84.565606,10/26/2020 08:05:26 AM,0.0,W,9,0.1,5431.1,10/26/2020 08:05:29 AM,Motion Stop,S-HAM02346,PHILLIPS AV,PURCELL AV,ELBERON AV,EAST PRICE HILL
7592,224,39.097564,-84.517478,10/26/2020 07:56:19 AM,40.9,W,11,1,36590,10/26/2020 07:57:34 AM,Standard Event,B-3106047,"FORT WASHINGTON WB WY BRIDGE OVER CENTRAL AV, W 3RD ST",,,CBD/RIVERFRONT
7593,115,39.116596,-84.579987,10/26/2020 08:10:28 AM,0.0,N,9,0.1,56593.4,10/26/2020 08:10:29 AM,Motion Stop,S-HAM02103,ILIFF AV,PANTHER CT,W LIBERTY ST,WEST PRICE HILL
7594,230,39.107838,-84.527823,10/26/2020 08:09:55 AM,10.6,N,10,1.4,90729.7,10/26/2020 08:09:58 AM,Motion Start,I-GJ13753165,LINN ST & CLARK ST,,,WEST END
7595,457,39.091415,-84.646377,10/26/2020 08:08:02 AM,50.8,NW,7,1.7,5302.6,10/26/2020 08:08:03 AM,Power Off,S-HAM22335,RIVER RD,STILLE DR,WOCHER AV,RIVERSIDE
7596,483,39.110515,-84.517782,10/26/2020 08:01:27 AM,0.0,N,9,0,5736.6,10/26/2020 08:01:29 AM,Motion Stop,S-HAM21695,PLEASANT ST,W 14TH ST,W 15TH ST,OVER-THE-RHINE
7597,318,39.11802,-84.532635,10/26/2020 08:01:57 AM,0.0,W,9,0,13256.6,10/26/2020 08:02:00 AM,Motion Stop,S-HAM27410,NAEHER ST,BRIGHT AL,COLERAIN AV,WEST END
7598,481,39.104026,-84.564804,10/26/2020 08:05:09 AM,6.1,SSW,10,0.1,5431,10/26/2020 08:05:13 AM,Motion Start,S-HAM02345,PURCELL AV,PHILLIPS AV,W 8TH ST,EAST PRICE HILL
7599,482,39.097363,-84.656901,10/26/2020 07:57:01 AM,0.0,NWW,9,0.1,6404.5,10/26/2020 07:57:05 AM,Motion Stop,S-HAM22336,RIVER RD,WOCHER AV,HILLSIDE AV,RIVERSIDE
7600,210,39.115815,-84.586261,10/26/2020 08:04:11 AM,5.1,S,10,0.2,104665.9,10/26/2020 08:04:13 AM,Motion Start,S-HAM38986,MCKEONE AV,GLENWAY AV,TERM N OF GLENWAY AV,WEST PRICE HILL
7601,320,39.148758,-84.547836,10/26/2020 08:03:47 AM,6.2,SW,11,0.6,73979.8,10/26/2020 08:03:58 AM,Standard Event,,,,,
7602,457,39.102733,-84.681123,10/26/2020 08:10:31 AM,36.8,NWW,12,3.8,5304.7,10/26/2020 08:10:33 AM,Power On,I-GJ00493074,RIVER RD & DART ST,,,SAYLER PARK
7603,319,39.123786,-84.502112,10/26/2020 08:00:47 AM,0.0,E,9,0.2,31157.1,10/26/2020 08:00:51 AM,Motion Stop,S-HAM07929,HELEN ST,BURNET AV,READING RD,MOUNT AUBURN
7604,334,39.094286,-84.513988,10/26/2020 08:00:16 AM,3.8,NEE,11,0.8,23905.9,10/26/2020 08:00:22 AM,Standard Event,S-HAM50963,W MEHRING WY,W MEHRING WY,CENTRAL AV,CBD/RIVERFRONT
7605,371,39.124439,-84.536194,10/26/2020 08:01:30 AM,39.8,S,11,0.6,30722.5,10/26/2020 08:02:34 AM,Standard Event,S-HAM27400,SPRING GROVE AV,HARRISON AV,BUCK ST,WEST END
7606,483,39.112046,-84.518237,10/26/2020 08:05:59 AM,0.0,NNW,9,0,5736.7,10/26/2020 08:06:02 AM,Motion Stop,S-HAM21707,PLEASANT ST,W 15TH ST,W LIBERTY ST,OVER-THE-RHINE
7607,320,39.160525,-84.542532,10/26/2020 08:10:57 AM,5.6,W,10,1.2,73981.7,10/26/2020 08:11:01 AM,Motion Start,I-GJ12313745,BLUE ROCK ST & CHERRY ST,,,NORTHSIDE
7608,391,39.117609,-84.510386,10/26/2020 08:03:28 AM,0.0,N,9,0.2,31046,10/26/2020 08:03:31 AM,Motion Stop,S-HAM20379,SYCAMORE ST,DORSEY ST,ALMA ST,MOUNT AUBURN
7609,370,39.132675,-84.505129,10/26/2020 07:59:33 AM,8.8,E,11,0.1,38458.5,10/26/2020 07:59:45 AM,Standard Event,I-GJ15643445,E UNIVERSITY AV & GERARD ST,,,CORRYVILLE
7610,159,39.116637,-84.572513,10/26/2020 08:08:36 AM,5.0,NNE,10,0.2,126176.4,10/26/2020 08:09:09 AM,Motion Start,I-GJ09873253,ROSS AV & W LIBERTY ST,,,EAST PRICE HILL
7611,447,39.124697,-84.581105,10/26/2020 07:55:28 AM,33.5,SW,11,0.3,17619.6,10/26/2020 07:56:52 AM,Standard Event,S-HAM10403,SUNSET AV,SUNSET LN,SUNSET LN,WEST PRICE HILL
7612,481,39.106276,-84.564627,10/26/2020 07:57:37 AM,6.5,S,10,0,5430.9,10/26/2020 07:57:39 AM,Motion Start,S-HAM02339,PURCELL AV,W 8TH ST,PRICE AV,EAST PRICE HILL
7613,144,39.109897,-84.580418,10/26/2020 08:01:35 AM,0.0,E,9,0.1,138091.2,10/26/2020 08:01:38 AM,Motion Stop,S-HAM03330,ST LAWRENCE AV,HARRIS AV,GILSEY AV,WEST PRICE HILL
7614,457,39.088253,-84.568931,10/26/2020 08:02:07 AM,32.1,W,7,0.5,5297.9,10/26/2020 08:02:08 AM,Power Off,I-GJ10252938,RIVER RD & FAIRBANKS AV,,,SEDAMSVILLE
7615,93,39.118512,-84.506299,10/26/2020 07:59:29 AM,0.0,E,9,1.2,16454.3,10/26/2020 07:59:32 AM,Motion Stop,S-HAM26100,BODMANN AV,ESTELLE ST,YOUNG ST,MOUNT AUBURN
7616,481,39.104208,-84.564832,10/26/2020 08:04:21 AM,9.1,S,10,0,5431,10/26/2020 08:04:24 AM,Motion Start,S-HAM02345,PURCELL AV,PHILLIPS AV,W 8TH ST,EAST PRICE HILL
7617,334,39.093925,-84.516966,10/26/2020 07:59:39 AM,0.0,E,9,0.7,23905.7,10/26/2020 07:59:43 AM,Motion Stop,S-HAM50963,W MEHRING WY,W MEHRING WY,CENTRAL AV,CBD/RIVERFRONT
7618,115,39.114229,-84.579256,10/26/2020 07:56:58 AM,0.0,NEE,9,0,56593.1,10/26/2020 07:56:59 AM,Motion Stop,I-GJ09293223,GLENWAY AV & 1ST AV,,,WEST PRICE HILL
7619,215,39.192027,-84.571159,10/26/2020 07:54:22 AM,7.5,NW,11,0,92846,10/26/2020 07:56:50 AM,Standard Event,S-HAM18916,COLERAIN AV,W NORTH BEND RD,KIRBY AV,MOUNT AIRY
7620,159,39.115115,-84.568652,10/26/2020 07:58:13 AM,7.5,SSW,10,0.3,126175.5,10/26/2020 07:58:14 AM,Motion Start,S-HAM02011,DROTT AV,GLENWAY AV,TERM N OF GLENWAY AV,EAST PRICE HILL
7621,383,39.126529,-84.545638,10/26/2020 08:00:55 AM,9.3,SSW,11,0.8,32328.5,10/26/2020 08:01:34 AM,Standard Event,S-HAM08128,BEEKMAN ST,STATE AV,TREMONT ST,SOUTH FAIRMOUNT
7622,159,39.114026,-84.568748,10/26/2020 07:57:23 AM,6.2,N,11,0.3,126175.5,10/26/2020 07:58:11 AM,Standard Event,S-HAM02011,DROTT AV,GLENWAY AV,TERM N OF GLENWAY AV,EAST PRICE HILL
7623,464,39.15815,-84.539618,10/26/2020 08:09:33 AM,7.5,NE,10,0.6,7639.1,10/26/2020 08:09:35 AM,Motion Start,I-GJ12603722,HAMILTON AV & LUDLOW AVENUE VIA & HOFFNER ST & SPRING GROVE AV & OLD LUDLOW AV,,,NORTHSIDE
7624,159,39.116059,-84.572917,10/26/2020 08:03:10 AM,0.0,NNE,9,0.4,126176.1,10/26/2020 08:03:13 AM,Motion Stop,S-HAM11048,ROSS AV,MAYFIELD AV,W LIBERTY ST,EAST PRICE HILL
7625,300,39.103043,-84.553902,10/26/2020 08:10:08 AM,3.3,SSW,10,0.1,48713.3,10/26/2020 08:10:11 AM,Motion Start,S-HAM01677,STATE AV,ST MICHAEL ST,STORRS ST,LOWER PRICE HILL
7626,67,39.147322,-84.547528,10/26/2020 07:58:33 AM,4.3,NEE,10,0,119100.1,10/26/2020 07:58:35 AM,Motion Start,,,,,
7627,197,39.143244,-84.539049,10/26/2020 08:03:26 AM,32.9,E,11,0.9,81911.5,10/26/2020 08:04:53 AM,Standard Event,S-HAM27261,MONMOUTH AV,COLERAIN AV,SPRING GROVE AV,CAMP WASHINGTON
7628,479,39.123363,-84.516479,10/26/2020 08:01:29 AM,4.3,SSW,10,0,5920.9,10/26/2020 08:01:33 AM,Motion Start,S-HAM39226,EUREKA TER,PARKER ST,TERM N OF PARKER ST,CUF
7629,487,39.132032,-84.530549,10/26/2020 08:07:50 AM,9.3,E,11,0.6,1343.4,10/26/2020 08:08:14 AM,Standard Event,I-GJ13463432,HALLMAR AV & MARSHALL AV & W MCMICKEN AV,,,CUF
7630,388,39.10871,-84.568428,10/26/2020 07:58:34 AM,0.0,S,9,0,29621.4,10/26/2020 07:59:07 AM,Motion Stop,S-HAM02527,FAIRBANKS AV,PRICE AV,WARSAW AV,EAST PRICE HILL
7631,224,39.104501,-84.588152,10/26/2020 08:08:50 AM,12.1,E,11,0.2,36595.1,10/26/2020 08:09:38 AM,Standard Event,S-HAM38009,VINEDALE AV,TERM E OF TRENTON AV,TRENTON AV,WEST PRICE HILL
7632,215,39.231396,-84.590289,10/26/2020 08:01:10 AM,40.3,NNW,11,0.5,92849,10/26/2020 08:01:54 AM,Standard Event,S-HAM41198,COLERAIN RD,JOSEPH RD,SUNNYSIDE DR,
7633,154,39.109539,-84.567287,10/26/2020 08:09:22 AM,4.3,N,10,-48.2,79223.2,10/26/2020 08:09:22 AM,Motion Start,S-HAM02435,WOODLAWN AV,KENSINGTON PL,WARSAW AV,EAST PRICE HILL
7634,197,39.149021,-84.547584,10/26/2020 08:00:01 AM,0.0,E,9,0.1,81910.5,10/26/2020 08:00:03 AM,Motion Stop,S-HAM21878,MILLCREEK RD,LLEWELLYN ST,GERINGER ST,SOUTH CUMMINSVILLE
7635,158,39.107086,-84.572994,10/26/2020 08:01:28 AM,5.5,N,10,0,136376.7,10/26/2020 08:01:31 AM,Motion Start,S-HAM02226,ENRIGHT AV,W 8TH ST,PRICE AV,EAST PRICE HILL
7636,315,39.155502,-84.540612,10/26/2020 08:10:47 AM,0.0,SW,9,0.6,49987.4,10/26/2020 08:10:50 AM,Motion Stop,I-GJ12503689,SPRING GROVE AV & ELMORE ST & WILLIAM P DOOLEY BYPS & ELMORE CT,,,NORTHSIDE
7637,134,39.109538,-84.588081,10/26/2020 08:05:32 AM,6.4,S,10,0.4,531,10/26/2020 08:05:33 AM,Motion Start,S-HAM03337,RUTLEDGE AV,ST WILLIAMS AV,JAMESTOWN ST,WEST PRICE HILL
7638,320,39.148602,-84.548132,10/26/2020 08:01:37 AM,7.5,NNE,11,0.6,73979.8,10/26/2020 08:01:43 AM,Standard Event,,,,,
